Year,Jurisdiction,Industry,Product,Value
2017,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1928227000
2017,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,535636000
2017,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1392591000
2017,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8280233000
2017,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,5626824000
2017,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2653410000
2017,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8901453000
2017,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3161436000
2017,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5740017000
2017,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2017,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2017,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2017,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,30784337000
2018,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,10997510000
2018,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,19786826000
2018,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2530080000
2018,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,5624563000
2018,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,405641000
2018,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5218921000
2018,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2108889000
2018,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,550341000
2018,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1558548000
2018,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8966439000
2018,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,6000761000
2018,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2965678000
2018,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9765638000
2018,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3156036000
2018,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,6609603000
2018,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2018,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2018,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2018,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,30001407000
2019,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,11520843000
2019,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,18480564000
2019,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2447475000
2019,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,5014698000
2019,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,453462000
2019,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4561236000
2019,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2115302000
2019,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,645756000
2019,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,1469546000
2019,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2019,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9017670000
2019,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,6183730000
2019,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2833940000
2019,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9664881000
2019,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3324856000
2019,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,6340025000
2019,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2019,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2019,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2020,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,27099357000
2020,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,11108270000
2020,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,15991087000
2020,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2115822000
2020,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2020,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2020,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4150386000
2020,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,469223000
2020,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,3681163000
2020,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2020,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2020,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2020,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2107179000
2020,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2020,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2020,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2020,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2020,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2020,Northwest Territories,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2020,Northwest Territories,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2020,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2020,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,219135000
2020,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2020,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8584521000
2020,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,5675201000
2020,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2909320000
2020,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2020,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2020,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8710007000
2020,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3270818000
2020,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5439189000
2020,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2020,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2020,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2021,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,29062272000
2021,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,11947046000
2021,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,17115225000
2021,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2344508000
2021,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2021,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2021,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,4532714000
2021,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,507803000
2021,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4024911000
2021,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2021,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2021,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2021,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,2241625000
2021,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2021,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2021,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2021,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2021,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2021,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2021,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,241814000
2021,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2021,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9001009000
2021,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,6050605000
2021,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,2950404000
2021,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2021,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2021,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2021,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9419361000
2021,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,3581767000
2021,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,5837594000
2021,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2021,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2021,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
